date_added,domain,url_domain,claim
2026-05-09 23:04:51,washingtonexaminer.com,washingtonexaminer.com,Americans are affected by hantavirus according to Bhattacharya.
2026-05-09 21:57:50,cbc.ca,cbc.ca,A Canadian survivor of hantavirus
2026-05-09 21:31:57,dallasexpress.com,dallasexpress.com,Concerns re-emerge about COVID-19 crisis response amidst hantavirus outbreak linked to Texas passengers.
2026-05-09 21:23:45,time.com,time.com,Update on U.S. states monitoring cruise passengers due to hantavirus cases.
2026-05-09 19:58:06,newsnotnoisejessicayellin.substack.com,newsnotnoisejessicayellin.substack.com,Hantavirus is affecting US passengers on ships
2026-05-09 19:44:34,laopinion.com,laopinion.com,The article discusses the risks of hantavirus in the U.S. according to the CDC.
2026-05-09 19:24:13,endtimeheadlines.org,endtimeheadlines.org,New Jersey has become the sixth state with suspected hantavirus cases linked to airplane exposure.
2026-05-09 19:24:13,endtimeheadlines.org,endtimeheadlines.org,Passengers from a cruise linked to hantavirus returned to Texas and Virginia before the outbreak was recognized.
2026-05-09 18:31:38,news.ssbcrack.com,news.ssbcrack.com,Hantavirus outbreak on a cruise ship is causing concern among Canadians.
2026-05-09 18:22:40,cnnespanol.cnn.com,cnnespanol.cnn.com,CDC warns about hantavirus on a cruise for Americans
2026-05-09 18:08:13,memeorandum.com,oann.com,Americans from a hantavirus-affected cruise ship are being quarantined in Nebraska
2026-05-09 18:00:29,latimes.com,latimes.com,Experts are questioning where the health authorities of the U.S. are in response to the hantavirus outbreak.
2026-05-09 17:39:33,laist.com,laist.com,LA health officials are monitoring hantavirus reports linked to a cruise ship outbreak.
2026-05-09 16:54:56,rense.com,dailymail.com,Americans are being monitored due to a hantavirus outbreak linked to a cruise ship.
2026-05-09 16:45:14,univision.com,univision.com,Cruise passengers with hantavirus will be quarantined in Nebraska.
2026-05-09 16:11:52,memeorandum.com,theguardian.com,Americans facing quarantine due to hantavirus in Nebraska.
2026-05-09 16:11:52,memeorandum.com,unilad.com,Discussion about U.S. plans regarding a hantavirus cruise ship outbreak.
2026-05-09 15:45:42,nbc.com,nbc.com,New plan to evacuate Americans from hantavirus cruise.
2026-05-09 15:38:39,6abc.com,6abc.com,Two New Jersey residents are being monitored for potential hantavirus exposure related to a cruise ship.
2026-05-09 15:26:26,infonews.ca,infonews.ca,Report on growing hantavirus outbreak in Canada
2026-05-09 15:24:20,cbsnews.com,cbsnews.com,Americans evacuated from a cruise ship due to a hantavirus outbreak.
2026-05-09 15:20:49,eastbaytimes.com,eastbaytimes.com,A Californian has returned home after being on a cruise affected by hantavirus.
2026-05-09 15:05:54,abc7ny.com,abc7ny.com,New Jersey health officials are monitoring two residents for potential hantavirus exposure.
2026-05-08 10:48:08,ktvz.com,ktvz.com,A Bend doctor is on a cruise ship that is at the center of a hantavirus outbreak.
2026-05-08 10:23:27,10news.com,10news.com,"A hantavirus outbreak on a cruise ship is raising concerns, with San Diego County tracking cases this year."
2026-05-08 09:14:24,houstonpublicmedia.org,houstonpublicmedia.org,Two Texas residents were on a cruise ship affected by a hantavirus outbreak according to the CDC.
2026-05-08 08:31:21,michiganpublic.org,michiganpublic.org,Exploring the potential of hantavirus to become a significant health threat like COVID-19 and assessing the U.S. response.
2026-05-08 08:10:38,usatoday.com,usatoday.com,Live updates on US cases and deaths related to the hantavirus outbreak.
2026-05-08 08:04:08,memeorandum.com,dailywire.com,U.S. health officials monitoring cruise passengers after hantavirus outbreak
2026-05-08 08:04:08,memeorandum.com,foxla.com,Report on hantavirus outbreak linked to a cruise ship in California
2026-05-08 08:04:08,memeorandum.com,latimes.com,California residents at risk due to hantavirus outbreak on cruise ship
2026-05-07 19:58:05,memeorandum.com,11alive.com,Two residents in Georgia are being monitored for hantavirus after being on a cruise ship.
2026-05-07 19:57:09,houstonpublicmedia.org,houstonpublicmedia.org,Two Texas residents were on a cruise ship with a hantavirus outbreak.
2026-05-07 19:52:50,infonews.ca,infonews.ca,3 Canadians are isolating at home due to a hantavirus outbreak on a ship.
2026-05-07 19:44:34,memeorandum.com,dailymail.com,A hantavirus outbreak in Texas has affected two individuals connected to a cruise.
2026-05-07 19:34:32,news.yahoo.com,news.yahoo.com,Information about hantavirus in Philadelphia
2026-05-07 18:29:47,memeorandum.com,washingtontimes.com,Two Texans exposed to hantavirus on a cruise ship have reported their situation to health officials.
2026-05-07 17:56:05,yahoo.com/news,yahoo.com/news,Possible spread of hantavirus in NYC
2026-05-07 17:56:05,yahoo.com/news,yahoo.com/news,Hantavirus presence in the Washington DC area
2026-05-07 17:56:05,yahoo.com/news,yahoo.com/news,Deadly hantavirus concerns and questions in the USA
2026-05-07 17:50:09,memeorandum.com,13newsnow.com,A hantavirus outbreak linked to a cruise ship has resulted in a traveler death in Virginia.
2026-05-07 17:50:09,memeorandum.com,wltx.com,Two Georgia residents are being monitored after leaving a cruise ship associated with a deadly hantavirus outbreak.
2026-05-07 17:48:56,ktvz.com,ktvz.com,A Bend doctor is involved in a cruise ship outbreak of hantavirus.
2026-05-07 17:33:42,yahoo.com/news,yahoo.com/news,There is a hantavirus threat in NYC that residents should be aware of.
2026-05-07 17:29:55,abc7.com,abc7.com,California and three states are monitoring residents who were on the cruise affected by hantavirus.
2026-05-07 16:50:30,infonews.ca,infonews.ca,Government reports that 3 Canadians are isolating at home after a hantavirus outbreak on a ship.
2026-05-07 16:44:09,laopinion.com,laopinion.com,California and two other states are monitoring residents after a hantavirus outbreak on a cruise ship.
2026-05-07 16:28:57,infonews.ca,infonews.ca,Government reports that 3 Canadians are isolating at home due to a hantavirus outbreak.
2026-05-07 16:11:46,katu.com,katu.com,Rep. Janelle Bynum is urging federal assistance for Americans affected by a hantavirus outbreak on a ship.
2026-05-07 15:33:29,headtopics.com,us.headtopics.com,Virginia is the fourth state to initiate monitoring for hantavirus
2026-05-07 15:19:24,infonews.ca,infonews.ca,Two Canadian passengers from a hantavirus cruise are in Ontario
2026-05-07 15:12:47,palmbeachpost.com,palmbeachpost.com,There are hantavirus cases related to cotton rats in Florida and advice on how to protect yourself.
2026-05-07 14:55:40,whatfinger.com,theepochtimes.com,The US is monitoring a hantavirus outbreak related to a polar cruise vessel.
2026-05-07 14:36:12,nypost.com,nypost.com,Americans who were on a hantavirus-infected cruise ship are returning home to three states.
2026-05-07 14:18:40,univision.com,univision.com,"Georgia, Arizona, and California are monitoring possible hantavirus cases after an outbreak on the MV Hondius"
2026-05-07 13:10:04,abc7news.com,abc7news.com,California is monitoring residents who were aboard a hantavirus cruise ship.
2026-05-07 12:45:19,univision.com,univision.com,"A hantavirus outbreak on a cruise ship is under global monitoring, with the U.S. concerned about cases in Arizona and Georgia."
2026-05-07 12:44:27,abc7.com,abc7.com,California is monitoring residents who were aboard a hantavirus cruise ship.
2026-05-07 12:19:02,laopinion.com,laopinion.com,"California, Colorado, New Mexico, and Arizona are at risk of hantavirus and the means of transmission are discussed."
2026-05-07 11:04:37,nbcnews.com,nbcnews.com,The US is monitoring a hantavirus case related to cruise passengers and a flight attendant.
2026-05-07 10:59:30,yahoo.com/news,yahoo.com/news,Hantavirus is a concern in the US
2026-05-07 10:01:39,dailymail.co.uk,dailymail.co.uk,"Potential hantavirus carriers from a cruise ship could spread the virus globally, affecting passengers from multiple countries."
2026-05-07 07:17:39,independent.co.uk,independent.co.uk,Advice and information on hantavirus risk for Americans related to the MV Hondius
2026-05-07 05:20:51,univision.com,univision.com,Georgia is monitoring two residents after a hantavirus case on a cruise.
2026-05-07 01:20:36,alltop.com,nytimes.com,There is a hantavirus outbreak involving U.S. cruise passengers.
2026-05-06 23:56:00,alltop.com,nytimes.com,There was a hantavirus outbreak on a cruise ship linked to the Hondius.
2026-05-06 17:50:20,the-express.com,the-express.com,Mapping hantavirus cases in the US
2026-05-06 17:30:53,headtopics.com,no.headtopics.com,Hantavirus causing fear from New Mexico tragedy
2026-05-06 13:09:08,headtopics.com,fr.headtopics.com,The vessel Hondius sails towards the Canary Islands due to hantavirus
2026-05-06 04:53:18,headtopics.com,ch.headtopics.com,Hantavirus detected on Hondius cruise ship
2026-05-06 00:14:19,boston.com,boston.com,A Boston travel influencer is trapped on a cruise ship facing a deadly hantavirus outbreak.
2026-05-05 21:24:54,palmbeachpost.com,palmbeachpost.com,A hantavirus outbreak negatively impacts the Florida cruise industry's image
2026-05-05 20:41:50,boston.com,bostonglobe.com,A Boston travel influencer was linked to a hantavirus outbreak on a cruise ship.
2026-05-05 19:16:45,abcnews.go.com,abcnews.com,American speaks about cruise ship experience during hantavirus outbreak.
2026-05-05 16:03:01,newsweek.com,newsweek.com,An American blogger's emotional response to a hantavirus video
2026-05-05 14:13:08,cbsnews.com,cbsnews.com,An American stranded on a cruise ship affected by hantavirus is expressing concerns for safety.
2026-05-05 01:15:31,headtopics.com,no.headtopics.com,Strict measures on board Hondius after hantavirus outbreak
2026-05-05 00:29:14,headtopics.com,ph.headtopics.com,A hantavirus investigation is underway on a cruise ship in the Atlantic.
2026-05-04 11:07:46,abc7ny.com,abc7ny.com,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in 3 fatalities.
2026-05-04 01:51:39,michiganpublic.org,michiganpublic.org,"A hantavirus outbreak has resulted in the deaths of 3 people on a cruise ship in the Atlantic Ocean, according to WHO."
2026-05-04 00:48:53,abc7chicago.com,abc7chicago.com,A suspected outbreak of a rare hantavirus on a cruise ship in the Atlantic Ocean has resulted in the deaths of three people.
2026-05-03 22:53:43,alltop.com,aljazeera.com,Three people have died in a suspected hantavirus outbreak on an Atlantic cruise ship.
2026-05-03 21:02:55,headtopics.com,uk.headtopics.com,Hantavirus outbreak on cruise ship leads to three British deaths.
2026-05-03 21:02:55,headtopics.com,us.headtopics.com,Suspected hantavirus outbreak on a cruise ship in the US.
2026-05-13 22:20:17,newsday.com,newsday.com,Hantavirus outbreak linked to a cruise ship and a doctor's isolation in Nebraska
2026-05-13 22:11:23,apnews.com,apnews.com,A doctor on a cruise ship has been isolated in Nebraska due to hantavirus.
2026-05-13 15:47:00,boston.com,boston.com,A travel influencer was quarantined in Nebraska after exposure to a hantavirus-infected ship.
2026-05-13 01:28:14,foxnews.com,foxnews.com,A cruise passenger shares their experience of quarantine in Nebraska following a hantavirus exposure scare.
2026-05-12 23:21:14,cbsnews.com,cbsnews.com,Health officials are monitoring a hantavirus outbreak among Americans from a cruise in Nebraska.
2026-05-12 17:37:49,vox.com,vox.com,Hantavirus is affecting cruise ship passengers who are under quarantine in Nebraska.
2026-05-12 17:22:36,949thebridge.com,949thebridge.com,18 Americans have been exposed to hantavirus on a cruise ship and are being transported to Nebraska for treatment.
2026-05-12 15:05:20,abc7chicago.com,abc7chicago.com,A cruise ship passenger speaks about being in a quarantine unit due to hantavirus concerns in Nebraska.
2026-05-12 14:57:48,abc7news.com,abc7news.com,A passenger from the MV Hondius cruise ship speaks from a quarantine unit in Nebraska regarding hantavirus concerns.
2026-05-11 23:34:21,san.com,san.com,American passengers from a hantavirus-hit cruise ship have arrived in Nebraska.
2026-05-11 23:34:21,san.com,san.com,Passengers from the hantavirus ship are arriving for quarantine in Omaha while Trump rejects an Iran deal.
2026-05-11 23:23:09,oklahomavoice.com,oklahomavoice.com,Nebraska officials assure safety while hosting passengers from a hantavirus-affected ship.
2026-05-11 23:03:48,kjzz.org,kjzz.org,Passengers on a cruise ship may have been exposed to hantavirus and were taken to Nebraska for further evaluation.
2026-05-11 21:04:41,cbsnews.com/sanfrancisco,cbsnews.com/sanfrancisco,A national quarantine unit in Nebraska is addressing hantavirus cases from a cruise ship.
2026-05-11 19:19:18,cnn.com,cnn.com,Hantavirus outbreak containment in Nebraska
2026-05-11 19:19:18,cnn.com,cnn.com,Health officials addressing the hantavirus outbreak in Nebraska
2026-05-11 18:13:33,wbur.org,wbur.org,Investigation of a hantavirus outbreak involving cruise ship passengers from Nebraska.
2026-05-11 17:39:09,houstonpublicmedia.org,houstonpublicmedia.org,Hantavirus outbreak linked to a cruise ship affecting Nebraska passengers.
2026-05-11 17:26:41,alltop.com,washingtonpost.com,Article discussing a hantavirus case on a cruise leading to a quarantine in Nebraska.
2026-05-11 15:26:16,fox17online.com,fox17online.com,Cruise ship passengers are being monitored in Omaha and Atlanta due to a hantavirus outbreak.
2026-05-11 15:11:54,memeorandum.com,fox4news.com,Report on an American testing positive for hantavirus and displaying symptoms in Nebraska
2026-05-11 14:45:08,memeorandum.com,fox32chicago.com,An American has tested positive for hantavirus in Nebraska and is showing symptoms.
2026-05-11 14:19:47,live-kesq.pantheonsite.io,live-kesq.pantheonsite.io,American passengers from a hantavirus-infected cruise ship are evaluated in Nebraska.
2026-05-11 14:14:51,independent.co.uk,independent.co.uk,There is an outbreak of hantavirus linked to the MV Hondius in Nebraska.
2026-05-11 12:46:03,univision.com,univision.com,Hantavirus reaches Nebraska with repatriated Americans from the Canary Islands.
2026-05-11 12:04:54,accuweather.com,accuweather.com,"Americans from a hantavirus-hit cruise ship, including one positive case, arrive in Nebraska."
2026-05-11 07:51:16,live-kesq.pantheonsite.io,live-kesq.pantheonsite.io,American passengers from a hantavirus-hit cruise ship are stopping at a Nebraska facility before heading home.
2026-05-11 07:42:22,memeorandum.com,keyt.com,American passengers from a hantavirus-infected cruise ship are being taken to a Nebraska facility before returning home.
2026-05-11 03:59:18,knkx.org,knkx.org,U.S. cruise passengers are going to Nebraska for hantavirus monitoring.
2026-05-11 02:04:06,alltop.com,npr.org,A report about a hantavirus case concerning passengers on a cruise ship in Nebraska.
2026-05-10 19:48:35,the-independent.com,the-independent.com,"There is a hantavirus quarantine in Nebraska, according to the CDC"
2026-05-10 09:01:41,twitchy.com,twitchy.com,Hantavirus is potentially spreading to Nebraska
2026-05-10 01:42:09,msnbc.com,ms.now,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
2026-05-09 18:08:13,memeorandum.com,oann.com,Americans from a hantavirus-affected cruise ship are being quarantined in Nebraska
2026-05-09 16:45:14,univision.com,univision.com,Cruise passengers with hantavirus will be quarantined in Nebraska.
2026-05-09 16:11:52,memeorandum.com,theguardian.com,Americans facing quarantine due to hantavirus in Nebraska.
2026-05-12 17:19:06,apnews.com,apnews.com,Evacuations of people from a hantavirus-affected cruise ship in Tenerife have concluded.
2026-05-12 08:35:39,euronews.com,euronews.com,Passengers are disembarking from a cruise ship in Tenerife that was affected by a hantavirus outbreak.
2026-05-11 10:36:31,marca.com,marca.com,A Civil Guard has died related to an outbreak of hantavirus during the arrival of the cruise MV Hondius in Tenerife.
2026-05-11 10:28:08,marca.com,marca.com,The Hantavirus cruise reopens the debate on whether climate events could have acted directly in Tenerife.
2026-05-11 08:08:15,marca.com,marca.com,A Civil Guard has died during the disembarkation of the MV Hondius due to a hantavirus outbreak in Tenerife.
2026-05-11 07:27:18,headtopics.com,it.headtopics.com,Hantavirus is present in Tenerife and its consequences are discussed.
2026-05-11 05:07:28,headtopics.com,ch.headtopics.com,Eruption of hantavirus on the island of Tenerife
2026-05-11 03:07:45,headtopics.com,ch.headtopics.com,Evacuation of hantavirus-infected ship Hondius in Tenerife
2026-05-11 03:07:45,headtopics.com,sg.headtopics.com,Evacuation flights depart Tenerife due to virus on cruise ship
2026-05-10 12:03:59,independent.co.uk,independent.co.uk,Hantavirus evacuation on MV Hondius in Tenerife
2026-05-10 12:03:59,independent.co.uk,independent.co.uk,Hantavirus affecting cruise ship passengers in Tenerife
2026-05-10 11:27:22,euronews.com,euronews.com,Passengers are being evacuated from a cruise ship impacted by hantavirus in Tenerife.
2026-05-10 11:02:52,newsday.com,newsday.com,News on hantavirus found on the cruise ship Hondius in Tenerife
2026-05-10 10:49:35,wtop.com,wtop.com,"A cruise ship affected by hantavirus has arrived in Tenerife, Spain."
2026-05-10 09:56:42,headtopics.com,it.headtopics.com,The ship linked to the hantavirus outbreak has arrived in Tenerife.
2026-05-10 09:56:42,headtopics.com,ng.headtopics.com,WHO reassures Tenerife residents regarding the hantavirus outbreak.
2026-05-10 09:40:06,live-kesq.pantheonsite.io,live-kesq.pantheonsite.io,Passengers on a hantavirus-hit cruise ship are expected to return home as it approaches Tenerife.
2026-05-10 09:05:54,headtopics.com,au.headtopics.com,Cruise ship affected by hantavirus arrives in Tenerife.
2026-05-10 09:05:54,headtopics.com,au.headtopics.com,Hantavirus-infected cruise ship reaches Tenerife with Spanish passengers.
2026-05-10 09:05:54,headtopics.com,pt.headtopics.com,MV Hondius arrives in Tenerife post-hantavirus outbreak.
2026-05-10 08:09:09,elpais.com,elpais.com,The cruise MV Hondius arrives in Tenerife after an outbreak of hantavirus.
2026-05-10 07:44:26,headtopics.com,my.headtopics.com,Cruise ship hit by hantavirus outbreak arrives in Tenerife
2026-05-10 07:42:58,noticias.foxnews.com,foxnews.com,"A cruise ship is connected to a deadly hantavirus outbreak, prompting passenger evacuation in Tenerife."
2026-05-10 07:38:56,independent.co.uk,independent.co.uk,Hantavirus outbreak leads to evacuation of a cruise ship in Tenerife
2026-05-10 06:22:46,dailymail.co.uk,dailymail.com,Hantavirus-stricken cruise ship arrives in Tenerife amid protests as officials prepare evacuation and quarantine
2026-05-10 06:20:59,cnn.com,cnn.com,Report on hantavirus concerns related to a cruise ship in Tenerife.
2026-05-10 06:17:53,headtopics.com,br.headtopics.com,Cruise with hantavirus outbreak arrives in Tenerife
2026-05-10 06:17:53,headtopics.com,ch.headtopics.com,Hantavirus outbreak on Hondius ship travelers in Tenerife
2026-05-10 06:17:53,headtopics.com,ch.headtopics.com,Cruise ship with hantavirus patients lands in Tenerife
2026-05-10 06:17:53,headtopics.com,it.headtopics.com,Hantavirus alert today in Tenerife as the ship arrives
2026-05-10 06:08:54,dailymail.co.uk,dailymail.com,"A cruise ship affected by Hantavirus has arrived in Tenerife amidst protests, and officials are preparing to evacuate passengers for quarantine."
2026-05-10 05:40:56,headtopics.com,us.headtopics.com,Hantavirus-affected cruise ship arrives in Tenerife
2026-05-10 05:26:18,memeorandum.com,keyt.com,A cruise ship affected by hantavirus is approaching Tenerife and passengers are expected to return home.
2026-05-09 22:28:18,elpais.com,elpais.com,Concerns about a cruise ship linked to a hantavirus outbreak arriving at a port in Tenerife.
2026-05-09 19:00:05,livemint.com,livemint.com,Claims about a hantavirus outbreak in Tenerife and urges for calm as a cruise ship linked to the illness prepares to dock.
2026-05-09 18:38:14,headtopics.com,dk.headtopics.com,Concerns over a new deadly virus on a cruise ship in Tenerife.
2026-05-09 18:38:14,headtopics.com,es.headtopics.com,Cruise ship with hantavirus cases docks in Granadilla.
2026-05-09 17:15:36,euronews.com,euronews.com,Concerns about the potential danger of a hantavirus outbreak in Tenerife.
2026-05-09 15:32:08,dailymail.co.uk,dailymail.com,Tenerife residents express fury over hantavirus concerns as a cruise ship disembarks British passengers.
2026-05-09 15:14:09,gbnews.com,gbnews.com,Britons are reportedly trapped on a cruise ship in Tenerife due to hantavirus concerns.
2026-05-09 15:06:01,nbcnews.com,nbcnews.com,World health chief addresses concerns of Tenerife residents regarding hantavirus.
2026-05-07 17:23:57,euronews.com,euronews.com,Tenerife locals are concerned but calm about hantavirus-affected cruise ship.
2026-05-07 07:00:11,independent.co.uk,independent.co.uk,"A hantavirus outbreak reported on a cruise ship in Tenerife, Canary Islands."
